# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.5
# LO Freq    : 0.8
# LO Voltage : 1.75
# IF Freq    : 0.01
# 
# Harmonics : 5
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic | LO 3rd Harmonic | LO 4th Harmonic
1.5	1.5	0.769822	1.3856	0.111932	0.107809	11.0857	953.793	0.715374	0.046293	0.0106075	0.0036514	0.000658281
1.52	1.52	0.764878	1.40281	0.115196	0.111051	11.2384	911.304	0.717226	0.0464691	0.010122	0.00334182	0.000609985
1.54	1.54	0.760239	1.42008	0.118391	0.114227	11.3897	872.921	0.719112	0.0467281	0.00973769	0.00307365	0.000568052
1.56	1.56	0.755876	1.43741	0.121513	0.117334	11.5394	838.172	0.721034	0.0470851	0.0094256	0.00283457	0.000531179
1.58	1.58	0.751766	1.45479	0.124561	0.120369	11.6871	806.629	0.722996	0.047556	0.00916981	0.00261616	0.000498414
1.6	1.6	0.747889	1.47224	0.127527	0.123328	11.8321	777.928	0.725008	0.0481601	0.00896166	0.00241236	0.000469194
1.62	1.62	0.744224	1.48975	0.130402	0.1262	11.9729	751.761	0.727082	0.0489235	0.00879696	0.0022184	0.00044319
1.64	1.64	0.740757	1.50733	0.133164	0.128969	12.1067	727.876	0.729238	0.0498818	0.00867514	0.00203014	0.000420307
1.66	1.66	0.737471	1.525	0.135758	0.131585	12.2257	706.093	0.731502	0.0510873	0.00859947	0.00184355	0.000400717
1.68	1.68	0.734353	1.54278	0.138013	0.133904	12.3069	686.371	0.733906	0.0526196	0.00857905	0.00165433	0.000384985
1.7	1.7	0.731392	1.56077	0.139385	0.135459	12.2765	669.053	0.73647	0.0546065	0.00863435	0.00145751	0.00037438
1.72	1.72	0.728575	1.57927	0.138139	0.13476	11.9078	655.709	0.739109	0.0572607	0.00881319	0.00124757	0.000371614
1.74	1.74	0.725892	1.59922	0.12956	0.127742	10.6389	651.975	0.74129	0.0609274	0.00923548	0.0010233	0.000382802
1.76	1.76	0.723336	1.62342	0.105875	0.107642	7.84638	677.185	0.740967	0.0660873	0.010211	0.00082237	0.000421834
1.78	1.78	0.720897	1.65831	0.0686772	0.0755409	4.5636	799.729	0.732549	0.072844	0.0123576	0.000883812	0.000514769
1.8	1.8	0.718568	1.71045	0.0367826	0.0469999	2.84976	1290.07	0.708957	0.0791129	0.0159847	0.00155216	0.000662428
1.82	1.82	0.716342	1.77026	0.0199258	0.0297641	3.04177	3433.52	0.676095	0.0796976	0.0193582	0.002532	0.000748965
1.84	1.84	0.714212	1.8174	0.0129435	0.0195631	4.98764	13032.3	0.651507	0.0738443	0.0205273	0.00321803	0.000706041
1.86	1.86	0.712173	1.84932	0.0102744	0.0134082	7.78518	43303.9	0.639191	0.0662957	0.0201097	0.00349396	0.00063059
1.88	1.88	0.710219	1.87347	0.00951637	0.010518	9.79485	88538.1	0.633873	0.0598763	0.0192477	0.00356367	0.000581902
1.9	1.9	0.708346	1.89468	0.0096275	0.00965137	10.7754	115680	0.631575	0.0548968	0.018407	0.00356324	0.000559647
1.92	1.92	0.706548	1.91489	0.0100834	0.00971935	11.218	118752	0.630539	0.0510269	0.0176906	0.00354448	0.000553647
1.94	1.94	0.704822	1.93476	0.010662	0.0101468	11.454	111249	0.630066	0.0479334	0.017095	0.00352387	0.000556628
1.96	1.96	0.703163	1.95451	0.0112795	0.0107017	11.6153	101419	0.629875	0.0453886	0.0165979	0.0035059	0.0005645
1.98	1.98	0.701568	1.97423	0.0119061	0.011298	11.7505	92056.2	0.629842	0.0432444	0.0161792	0.00349168	0.000575143
2	2	0.700033	1.99394	0.012529	0.0119037	11.8757	83809.6	0.629904	0.041403	0.0158234	0.00348144	0.000587516
