# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.5
# LO Freq    : 0.8
# LO Voltage : 1.75
# IF Freq    : 0.01
# 
# Harmonics : 4
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic | LO 3rd Harmonic 
1.3	1.3	0.845748	1.21586	0.078398	0.0745556	9.56485	1720.75	0.700562	0.0442867	0.0160925	0.00435199
1.32	1.32	0.834959	1.23253	0.0821768	0.0783064	9.71488	1584.32	0.701815	0.0440009	0.0161813	0.00446175
1.34	1.34	0.825141	1.24927	0.0858407	0.0819593	9.86091	1467.98	0.703159	0.043784	0.0163624	0.00465178
1.36	1.36	0.816165	1.26609	0.0893008	0.0854485	9.99612	1369.06	0.70455	0.0437091	0.0166141	0.00494978
1.38	1.38	0.807927	1.28301	0.092423	0.088661	10.1139	1286.64	0.705924	0.0439348	0.0167497	0.00532639
1.4	1.4	0.800333	1.30005	0.095287	0.0916004	10.235	1219.82	0.707233	0.0445912	0.0163038	0.00558451
1.42	1.42	0.793313	1.31715	0.0983518	0.0945808	10.4016	1162.77	0.708578	0.0453915	0.0149991	0.005448
1.44	1.44	0.786801	1.33424	0.101741	0.0978073	10.5924	1107.27	0.710102	0.0458824	0.0134149	0.00498375
1.46	1.46	0.780746	1.35132	0.105197	0.101158	10.7687	1052.35	0.711786	0.0460785	0.0121439	0.00446342
1.48	1.48	0.775099	1.36844	0.108601	0.104508	10.9304	1000.76	0.713556	0.0461773	0.0112505	0.00401564
1.5	1.5	0.769822	1.3856	0.111934	0.107811	11.0857	953.749	0.715374	0.0462919	0.0106098	0.00364701
1.52	1.52	0.764878	1.40281	0.115198	0.111053	11.2384	911.269	0.717227	0.0464681	0.0101249	0.00333761
1.54	1.54	0.760239	1.42008	0.118393	0.114229	11.3897	872.892	0.719113	0.0467271	0.0097411	0.00306954
1.56	1.56	0.755876	1.43741	0.121515	0.117336	11.5394	838.148	0.721034	0.0470843	0.0094293	0.0028305
1.58	1.58	0.751766	1.45479	0.124562	0.120371	11.6871	806.61	0.722996	0.0475552	0.00917372	0.00261211
1.6	1.6	0.747889	1.47224	0.127528	0.123329	11.8321	777.913	0.725008	0.0481595	0.0089657	0.0024083
1.62	1.62	0.744224	1.48975	0.130403	0.126201	11.9729	751.748	0.727083	0.0489229	0.0088011	0.00221428
1.64	1.64	0.740757	1.50733	0.133165	0.128969	12.1067	727.866	0.729238	0.0498814	0.00867935	0.00202592
1.66	1.66	0.737471	1.525	0.135758	0.131586	12.2257	706.085	0.731502	0.051087	0.00860375	0.00183916
1.68	1.68	0.734353	1.54278	0.138014	0.133905	12.3069	686.365	0.733906	0.0526194	0.00858339	0.00164968
1.7	1.7	0.731392	1.56077	0.139385	0.135459	12.2765	669.049	0.73647	0.0546064	0.00863877	0.00145244
1.72	1.72	0.728575	1.57927	0.138139	0.13476	11.9077	655.706	0.739109	0.0572608	0.00881776	0.00124178
1.74	1.74	0.725892	1.59922	0.12956	0.127742	10.6389	651.974	0.74129	0.0609278	0.00924031	0.00101627
1.76	1.76	0.723336	1.62342	0.105875	0.107642	7.84636	677.186	0.740967	0.066088	0.0102163	0.000813997
1.78	1.78	0.720897	1.65831	0.0686767	0.0755404	4.56357	799.735	0.732549	0.0728454	0.0123637	0.000879204
1.8	1.8	0.718568	1.71045	0.0367816	0.046999	2.84973	1290.11	0.708957	0.0791159	0.0159916	0.00155647
