# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.5
# LO Freq    : 1
# LO Voltage : 1.55
# IF Freq    : 0.01
# 
# Harmonics : 4
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic | LO 3rd Harmonic 
1.1	1.09627	1.08887	1.09059	0.00389671	0.00399778	6.08513	380744	0.609002	0.0438682	0.0132978	0.00215942
1.12	1.11871	1.03952	1.10999	0.00521545	0.00389748	6.94135	456957	0.604094	0.0425873	0.012624	0.00205216
1.14	1.13955	1.00099	1.12819	0.00809626	0.00636849	7.35894	181444	0.600996	0.0414105	0.012042	0.00195428
1.16	1.15984	0.969778	1.14599	0.0111902	0.00934772	7.59753	86948.3	0.599064	0.0403396	0.0115316	0.00186482
1.18	1.17994	0.943787	1.16368	0.0142921	0.0123921	7.77035	50600.3	0.597924	0.0393639	0.0110782	0.00178277
1.2	1.19998	0.921668	1.18135	0.0173676	0.0154266	7.91686	33267	0.597346	0.0384718	0.0106714	0.00170719
1.22	1.21999	0.902536	1.19902	0.0204172	0.0184405	8.0627	23710.3	0.597181	0.0376523	0.0103036	0.00163731
1.24	1.24	0.88577	1.21673	0.0234181	0.0214099	8.19524	17878.5	0.597328	0.0368975	0.00996896	0.00157247
1.26	1.26	0.870924	1.23447	0.0263893	0.0243507	8.33421	14055.4	0.597717	0.0361998	0.00966289	0.00151211
1.28	1.28	0.85767	1.25223	0.0293146	0.0272474	8.46983	11408.4	0.598295	0.0355538	0.00938179	0.00145577
1.3	1.3	0.845748	1.27003	0.0321982	0.0301036	8.6055	9495.99	0.599023	0.0349549	0.00912272	0.00140305
1.32	1.32	0.834959	1.28786	0.0350393	0.0329183	8.74126	8066.75	0.599873	0.0343993	0.00888327	0.0013536
1.34	1.34	0.825141	1.30573	0.0378378	0.0356914	8.87715	6968.61	0.600821	0.0338838	0.00866143	0.00130713
